driver_id,month_column,gender,vetek,Age,km,Total_salary
613,2015-08,M,2.5,41.0,12750.175730803225,99362.57915287909
613,2015-09,M,2.5,41.0,7432.983297348908,69804.06151186184
613,2015-10,M,2.5,41.0,10691.975922036901,88957.7620465166
613,2015-11,M,2.5,41.0,7792.778805252867,103236.03315980882
613,2015-12,M,2.5,41.0,6959.369549990629,38773.84546342309
614,2015-01,M,17.8,49.0,6411.731754708735,49932.65114443898
614,2015-02,M,17.8,49.0,13915.077359007832,68570.21819739434
614,2015-03,M,17.8,49.0,8076.8005727331465,58114.01713331511
614,2015-04,M,17.8,49.0,6961.189252508925,62449.004207041085
614,2015-05,M,17.8,49.0,7182.84561872656,60101.77304998527
614,2015-05,M,17.8,50.0,877.0552929550146,9417.110472496626
614,2015-06,M,17.8,50.0,7382.300951553706,37569.1405832034
614,2015-07,M,17.8,50.0,6061.57024214166,42631.12986631519
614,2015-08,M,17.8,50.0,8163.301801962895,82296.11778498992
614,2015-09,M,17.8,50.0,8424.138204981313,60919.55965898423
614,2015-10,M,17.8,50.0,8071.596791847527,65999.02810716353
614,2015-11,M,17.8,50.0,7538.088241186877,48525.24804195591
614,2015-12,M,17.8,50.0,7750.513113566795,62645.80554671143
615,2015-01,M,2.9,41.0,6236.551664306723,43897.232431006385
615,2015-02,M,2.9,41.0,7394.344515744285,43913.09600697894
615,2015-03,M,2.9,41.0,5886.283957368532,55176.21821976389
615,2015-04,M,2.9,41.0,9117.081051130808,69255.63372802724
615,2015-05,M,2.9,41.0,8288.22235191584,60333.371567036134
615,2015-06,M,2.9,41.0,6578.562480205462,27633.212770494774
615,2015-07,M,2.9,41.0,7452.636816247372,79796.78398722771
615,2015-08,M,2.9,41.0,4097.368080817448,28220.612830647537
615,2015-08,M,2.9,42.0,3033.9906291762536,26618.773274861305
615,2015-09,M,2.9,42.0,6826.902974085051,45263.669288670295
615,2015-10,M,2.9,42.0,10936.97332349484,181435.24820775085
615,2015-11,M,2.9,42.0,7466.5628650895815,66108.5901383936
615,2015-12,M,2.9,42.0,7722.9366101718615,64818.95155277612
616,2015-01,M,8.8,51.0,7461.09522060937,64074.28867377729
616,2015-02,M,8.8,51.0,7271.342590586234,40770.89882938508
616,2015-03,M,8.8,51.0,8544.65040019173,141989.17837308184
616,2015-04,M,8.8,51.0,7017.792584722073,49754.127863028276
616,2015-05,M,8.8,51.0,7456.269247895272,43024.468819179594
616,2015-06,M,8.8,51.0,8076.217881647753,80279.34829670051
616,2015-07,M,8.8,51.0,6517.753543971992,54987.957746433596
616,2015-08,M,8.8,51.0,7808.517781159414,50730.50287051074
616,2015-09,M,8.8,51.0,9074.507877400552,70724.05538401083
616,2015-10,M,8.8,51.0,566.3541075769717,6183.516007840384
616,2015-10,M,8.8,52.0,9243.921117781112,83739.83943235908
616,2015-11,M,8.8,52.0,10778.779337344582,55867.77589044449
616,2015-12,M,8.8,52.0,6823.226174764561,43438.515110990375
617,2015-01,M,17.4,27.0,7532.5544029575185,52087.835243121146
617,2015-02,M,17.4,27.0,8443.768832604846,55193.58316632939
617,2015-03,M,17.4,27.0,2145.64017782269,21812.595890221935
617,2015-03,M,17.4,28.0,6563.388192720748,96083.12284216144
617,2015-04,M,17.4,28.0,9745.922153614853,72570.91928689025
617,2015-05,M,17.4,28.0,10197.225243703662,84771.61218545213
617,2015-06,M,17.4,28.0,6835.1834114783005,66134.93834870713
617,2015-07,M,17.4,28.0,6898.264663110144,56047.245713107
617,2015-08,M,17.4,28.0,8792.804818204633,56871.89547423534
617,2015-09,M,17.4,28.0,6510.973737128041,31986.597909964996
617,2015-10,M,17.4,28.0,8038.0969336295975,77441.2506539238
617,2015-11,M,17.4,28.0,6319.111530680457,37910.36315635882
617,2015-12,M,17.4,28.0,7117.209151149631,90098.18311726
618,2015-01,M,9.0,53.0,8090.217061323579,56498.94355967616
618,2015-02,M,9.0,53.0,6350.602706031773,58177.34330346772
618,2015-03,M,9.0,53.0,8365.630423589555,61649.085216865155
618,2015-04,M,9.0,53.0,9205.37918305431,73300.52043073541
618,2015-05,M,9.0,53.0,8835.184930084262,51951.52341208951
618,2015-06,M,9.0,53.0,7922.069625100627,82702.54530075424
618,2015-07,M,9.0,53.0,10296.998463017835,183003.10395108347
618,2015-08,M,9.0,53.0,8585.353678004036,68769.86826762553
618,2015-08,M,9.0,54.0,1103.6587419368643,7110.439599736101
618,2015-09,M,9.0,54.0,8789.74089763181,68917.23362837997
618,2015-10,M,9.0,54.0,9327.969840656891,61759.84520687288
618,2015-11,M,9.0,54.0,7919.983480678356,70221.65816706269
618,2015-12,M,9.0,54.0,7716.760223745901,92770.67490115362
619,2015-01,M,4.2,44.0,4697.794418624771,30790.42685746223
619,2015-01,M,4.2,45.0,1644.0538060944762,14104.676227684718
619,2015-02,M,4.2,45.0,7586.707830607608,62995.126223638516
619,2015-03,M,4.2,45.0,7907.383267379811,75941.05700082693
619,2015-04,M,4.2,45.0,20637.498150390624,376325.99827103055
619,2015-05,M,4.2,45.0,8137.714191356175,76866.51409180037
619,2015-06,M,4.2,45.0,12452.958102908406,276531.1759385983
619,2015-07,M,4.2,45.0,11545.162780086122,82035.9079187798
619,2015-08,M,4.2,45.0,8347.325008366139,112440.21553746145
619,2015-09,M,4.2,45.0,7676.665461099659,70084.47073715687
619,2015-10,M,4.2,45.0,5909.067355724307,52585.99289531496
619,2015-11,M,4.2,45.0,10931.292604607721,78929.14278131454
619,2015-12,M,4.2,45.0,10810.387027280272,58800.41067943827
620,2015-01,M,1.6,47.0,5629.4785984924665,36346.757113024476
620,2015-02,M,1.6,47.0,8453.999500986976,54529.664871792425
620,2015-03,M,1.6,47.0,7327.836417975889,57640.77849208547
620,2015-04,M,1.6,47.0,9583.331678536739,89396.81986637303
620,2015-05,M,1.6,47.0,10212.170130379198,66968.9406844855
620,2015-06,M,1.6,47.0,8114.016559617448,95876.49381921391
620,2015-07,M,1.6,47.0,8860.482656825427,73088.0291952036
620,2015-08,M,1.6,47.0,7802.970445718574,73861.48776822242
620,2015-09,M,1.6,47.0,5819.806308999058,54170.06539390192
620,2015-10,M,1.6,47.0,6994.373261597165,67708.56351770458
620,2015-11,M,1.6,47.0,3616.4255503748495,31970.33437363047
620,2015-11,M,1.6,48.0,1996.1396189335658,14060.59199796011
620,2015-12,M,1.6,48.0,9511.542772994162,45909.20830466106
621,2015-01,M,1.7,43.0,8127.967716319424,74682.82856860175
621,2015-02,M,1.7,43.0,7199.540135747588,66794.69708073893
621,2015-03,M,1.7,43.0,5646.375420230709,43825.84019840374
621,2015-04,M,1.7,43.0,2870.546844783812,29531.955928212017
621,2015-04,M,1.7,44.0,5692.669374922909,37987.75366104322
621,2015-05,M,1.7,44.0,7298.060658102473,46464.541382021154
621,2015-06,M,1.7,44.0,6802.069460854226,82666.44943221779
621,2015-07,M,1.7,44.0,7485.570783143554,53157.20978401224
621,2015-08,M,1.7,44.0,7257.685512334566,60208.34343595183
621,2015-09,M,1.7,44.0,6095.436757488276,51236.76297703732
621,2015-10,M,1.7,44.0,9654.139775840866,58724.070864423105
621,2015-11,M,1.7,44.0,6714.066826884078,43689.2562614778
621,2015-12,M,1.7,44.0,6579.169284351669,41149.56261808349
622,2015-01,M,7.6,42.0,3985.1107483170435,30895.928704388338
622,2015-01,M,7.6,43.0,3009.2288301008966,32678.88414323772
622,2015-02,M,7.6,43.0,8487.884501789378,67180.54292154674
622,2015-03,M,7.6,43.0,6855.148472934783,66194.06291545753
622,2015-04,M,7.6,43.0,6449.240922381545,40771.91217453458
622,2015-05,M,7.6,43.0,9600.436900287079,75328.29550128849
622,2015-06,M,7.6,43.0,8416.255850141812,55356.05194528155
622,2015-07,M,7.6,43.0,12687.102867608333,61689.806761661675
622,2015-08,M,7.6,43.0,8640.975456449787,65756.46875106626
622,2015-09,M,7.6,43.0,6932.0481601422425,32641.375296560942
622,2015-10,M,7.6,43.0,6583.997662806185,64373.71737635064
622,2015-11,M,7.6,43.0,7720.530145073105,97761.58071528994
622,2015-12,M,7.6,43.0,8612.956074533051,57121.97544184434
623,2015-01,U,14.4,115.0,8150.980802212897,44112.46949174055
623,2015-02,U,14.4,115.0,2574.0076437021394,15900.597792798993
623,2015-02,U,14.4,116.0,5731.92874365078,57257.28540696086
623,2015-03,U,14.4,116.0,8322.224779745835,72657.00926605634
623,2015-04,U,14.4,116.0,7643.055907090798,73506.19443663886
623,2015-05,U,14.4,116.0,8511.766715267466,114850.26974160927
623,2015-06,U,14.4,116.0,11166.166590751782,90599.58077884474
623,2015-07,U,14.4,116.0,5965.9133663580915,45785.69235919063
623,2015-08,U,14.4,116.0,6630.250550126762,43157.21832638732
623,2015-09,U,14.4,116.0,6762.028575323547,66985.3071371118
623,2015-10,U,14.4,116.0,6828.125203671774,71926.33383368663
623,2015-11,U,14.4,116.0,10951.784637745284,119319.811636952
623,2015-12,U,14.4,116.0,6683.627135390618,51708.97871019447
625,2015-01,M,13.8,47.0,8040.748341993443,66323.76992669624
625,2015-02,M,13.8,47.0,7512.823240182693,47771.10579493753
625,2015-03,M,13.8,47.0,9405.724596594673,86023.1297888403
625,2015-04,M,13.8,47.0,7638.405385005783,58748.19130427557
625,2015-05,M,13.8,47.0,7718.908293355608,61365.72286068942
625,2015-06,M,13.8,47.0,7637.486223669001,69063.06472251799
625,2015-07,M,13.8,47.0,5122.011147500958,41613.73643506739
625,2015-07,M,13.8,48.0,1713.3531031704033,22225.70548233046
625,2015-08,M,13.8,48.0,10483.15422714777,77283.7437359389
625,2015-09,M,13.8,48.0,7589.473031922518,56274.365997150286
625,2015-10,M,13.8,48.0,13374.766489616335,85274.10737841291
625,2015-11,M,13.8,48.0,6688.798314611716,58653.75274042667
625,2015-12,M,13.8,48.0,8026.490277698229,48812.48530141262
626,2015-01,M,18.1,41.0,8827.49707650161,94351.36403377404
626,2015-02,M,18.1,41.0,8976.208120543211,49388.7942737071
626,2015-03,M,18.1,41.0,6495.835897510152,33763.40527452595
626,2015-04,M,18.1,41.0,8845.598550488152,88796.61973435414
626,2015-05,M,18.1,41.0,7179.0969524758075,65466.4919387516
626,2015-05,M,18.1,42.0,2446.8702902732507,14542.991877006618
626,2015-06,M,18.1,42.0,12955.788159397944,172784.94100198735
626,2015-07,M,18.1,42.0,7814.959014229976,48816.56212048632
626,2015-08,M,18.1,42.0,8386.787946724326,72576.50067428859
626,2015-09,M,18.1,42.0,10498.779871495046,86214.75460108617
626,2015-10,M,18.1,42.0,9327.969045127393,47268.67102160048
626,2015-11,M,18.1,42.0,5903.846616652023,51461.15868856609
626,2015-12,M,18.1,42.0,8369.191424569577,63824.23460746543
627,2015-01,M,15.2,30.0,6871.7769555864625,57640.05750671696
627,2015-02,M,15.2,31.0,7386.933146882195,61330.25184745528
627,2015-03,M,15.2,31.0,10247.506905911627,63021.56730546754
627,2015-04,M,15.2,31.0,8226.463041859683,31665.444213010072
627,2015-05,M,15.2,31.0,10907.2795882592,77550.32103483709
627,2015-06,M,15.2,31.0,7466.518639653381,70749.38880609373
627,2015-07,M,15.2,31.0,7403.837236711414,47316.664051228254
627,2015-08,M,15.2,31.0,6623.645063633595,61434.55833941506
627,2015-09,M,15.2,31.0,8327.566597426216,51368.65877099931
627,2015-10,M,15.2,31.0,8729.690020088668,66978.55063545385
627,2015-11,M,15.2,31.0,8029.421284149483,82841.70202101016
627,2015-12,M,15.2,31.0,7154.0637841225935,41795.603769686444
628,2015-01,M,15.2,50.0,9712.508412528863,57290.78186203699
628,2015-02,M,15.2,50.0,7399.775370957374,69790.75207909594
628,2015-03,M,15.2,50.0,6300.21602037307,52661.78730227689
628,2015-03,M,15.2,51.0,2624.086787159276,10292.61502972158
628,2015-04,M,15.2,51.0,5795.471260842406,46035.37825778959
628,2015-05,M,15.2,51.0,9785.191318416422,82478.00238581243
628,2015-06,M,15.2,51.0,6444.599811698525,51024.88757454006
628,2015-07,M,15.2,51.0,7490.672928569801,50616.75696266152
628,2015-08,M,15.2,51.0,6803.349770143452,47405.2205044867
628,2015-09,M,15.2,51.0,7342.708629536199,59672.03956060548
628,2015-10,M,15.2,51.0,6498.757399110164,43270.65374462479
628,2015-11,M,15.2,51.0,8910.16624054126,50832.75569381614
628,2015-12,M,15.2,51.0,9731.972594251676,71967.55117497598
629,2015-01,M,15.7,36.0,7645.484306474544,58363.14516870792
629,2015-02,M,15.7,36.0,5765.548032656872,52514.108861554676
629,2015-03,M,15.7,36.0,7821.8174427309405,53543.02290155569
629,2015-04,M,15.7,36.0,7591.732332527003,51422.96298363924
629,2015-05,M,15.7,36.0,8294.019030882127,45208.47347683098
629,2015-06,M,15.7,36.0,7193.334579252709,43825.01098086088
629,2015-07,M,15.7,36.0,7865.972532622698,89053.08207747346
629,2015-08,M,15.7,36.0,7080.883510255432,59615.84858472223
629,2015-09,M,15.7,36.0,12618.319662839785,81772.81256746342
629,2015-10,M,15.7,36.0,7464.0902571545175,52117.38654328168
629,2015-11,M,15.7,37.0,7568.7372646966105,53332.77482468276
629,2015-12,M,15.7,37.0,9196.371728653668,75190.39440760484
630,2015-01,M,17.3,34.0,5763.620824829563,48531.68132081072
630,2015-02,M,17.3,34.0,6755.803854020858,70113.85530797219
630,2015-03,M,17.3,34.0,8749.058894036423,94642.47770588985
630,2015-04,M,17.3,34.0,8291.58232640285,36521.531595291395
630,2015-05,M,17.3,35.0,7026.283269262294,62101.48677800534
630,2015-06,M,17.3,35.0,10847.220358910792,66961.85111458566
630,2015-07,M,17.3,35.0,5966.812980923971,44191.71242714737
630,2015-08,M,17.3,35.0,9604.200953043037,105661.70580585954
630,2015-09,M,17.3,35.0,10764.53795114385,79453.91300445105
630,2015-10,M,17.3,35.0,7842.43775291682,63441.54264775153
630,2015-11,M,17.3,35.0,7543.0506051727,30145.94170082688
630,2015-12,M,17.3,35.0,8174.370156395388,71269.16402790447
631,2015-01,M,6.2,32.0,6680.977428659631,19981.78721582442
631,2015-02,M,6.2,32.0,8686.029723813905,73206.32635001183
631,2015-03,M,6.2,32.0,11120.541658260014,90083.27708341803
631,2015-04,M,6.2,33.0,10229.403277258289,85989.95309571791
631,2015-05,M,6.2,33.0,7376.7083721267,75662.10492895682
631,2015-06,M,6.2,33.0,8394.563720844102,52691.118167467626
631,2015-07,M,6.2,33.0,8719.89872534307,96535.85668154444
631,2015-08,M,6.2,33.0,10989.009505700014,121171.24027426475
631,2015-09,M,6.2,33.0,6697.720942931157,64727.747487059794
631,2015-10,M,6.2,33.0,7564.166340640645,53914.82512938505
631,2015-11,M,6.2,33.0,5991.204522968378,46503.75098665388
631,2015-12,M,6.2,33.0,8150.900797731083,64836.53815198009
632,2015-01,M,14.1,25.0,6479.560229380693,69139.0654483941
632,2015-02,M,14.1,25.0,9552.119443173615,80216.21988241312
632,2015-03,M,14.1,25.0,12176.377627354192,84077.09929609005
632,2015-04,M,14.1,25.0,7069.47551451509,77030.31278049372
632,2015-05,M,14.1,25.0,8409.578466216546,58292.559327727235
632,2015-06,M,14.1,25.0,7822.722579908692,56311.7874606244
632,2015-07,M,14.1,25.0,9289.168091260186,71563.45252648453
632,2015-08,M,14.1,25.0,7644.581451390695,60181.17407230562
632,2015-09,M,14.1,25.0,10452.627489621318,71590.6548048668
632,2015-10,M,14.1,25.0,10082.115513676037,72076.27749046661
632,2015-11,M,14.1,25.0,7903.798330277293,57912.30250463946
632,2015-12,M,14.1,25.0,5207.000980207043,41446.81463509493
632,2015-12,M,14.1,26.0,3229.8718512714663,41257.63294280874
633,2015-01,F,2.6,36.0,5751.882662262163,42267.229907046756
633,2015-02,F,2.6,36.0,10493.192579824945,68391.78768326208
633,2015-03,F,2.6,36.0,8551.577130059542,57551.2200123849
633,2015-04,F,2.6,36.0,8053.788013970386,60943.47155460927
633,2015-05,F,2.6,36.0,10803.022587407475,70873.93082023264
633,2015-06,F,2.6,36.0,6924.034721564818,52971.12931562258
633,2015-07,F,2.6,36.0,7896.990899114043,83347.47630363386
633,2015-08,F,2.6,36.0,9114.180761559222,55088.63180629342
633,2015-09,F,2.6,36.0,9304.450051738077,55169.29004347431
633,2015-10,F,2.6,36.0,7615.579770940898,50132.460120940916
633,2015-11,F,2.6,37.0,9390.34382955717,58049.789848736356
633,2015-12,F,2.6,37.0,7840.442918505638,86146.0329144607
634,2015-01,M,4.5,36.0,6870.028068976173,57731.70190864004
634,2015-02,M,4.5,36.0,7189.409847429924,39828.08620091976
634,2015-03,M,4.5,36.0,7689.309017800934,44532.80841162316
634,2015-04,M,4.5,36.0,14940.404724507176,71543.61191881943
634,2015-05,M,4.5,36.0,6560.3936878317245,33506.41633047379
634,2015-06,M,4.5,36.0,2898.0900039115945,29829.892651736885
634,2015-06,M,4.5,37.0,5725.945091545619,47944.914219364444
634,2015-07,M,4.5,37.0,8565.406005230223,44582.910987969815
634,2015-08,M,4.5,37.0,7468.877347113708,49622.119199385554
634,2015-09,M,4.5,37.0,8270.4882456075,57184.36833044544
634,2015-10,M,4.5,37.0,8373.31500628508,70679.20211384403
634,2015-11,M,4.5,37.0,10817.197469671373,56296.90772229876
634,2015-12,M,4.5,37.0,6779.79464481448,40782.62297224918
635,2015-01,M,14.8,45.0,6397.421463801297,45925.810829941554
635,2015-02,M,14.8,45.0,8395.408243412348,53605.230061247814
635,2015-03,M,14.8,45.0,8592.075952190438,85331.60535386791
635,2015-04,M,14.8,45.0,5802.303257612103,49057.62685446843
635,2015-05,M,14.8,45.0,8558.206481490894,65246.325091945735
635,2015-06,M,14.8,45.0,3123.007698883917,21758.520853923397
635,2015-06,M,14.8,46.0,4860.794706921101,36128.602084278995
635,2015-07,M,14.8,46.0,7910.319470499989,66186.34188229612
635,2015-08,M,14.8,46.0,7832.784806378616,53686.15851591402
635,2015-09,M,14.8,46.0,6995.695394375404,42147.65260911441
635,2015-10,M,14.8,46.0,6744.275081221388,62023.03223098264
635,2015-11,M,14.8,46.0,6600.161017891011,34267.5526986683
635,2015-12,M,14.8,46.0,8931.695501464717,127904.71496985151
636,2015-01,female,7.2,53.0,7754.885171607368,76070.10940292389
636,2015-02,female,7.2,53.0,11064.978110748345,82026.32568097561
636,2015-03,female,7.2,53.0,11428.38876175767,95726.08698837378
636,2015-04,female,7.2,53.0,8256.521100507294,38817.35031663966
636,2015-05,female,7.2,53.0,9676.07989060069,55033.863930331194
636,2015-06,female,7.2,54.0,10063.331438916868,67037.24743885615
636,2015-07,female,7.2,54.0,6476.032146101472,55382.29580781235
636,2015-08,female,7.2,54.0,7901.550909805312,58190.73552153428
636,2015-09,female,7.2,54.0,8844.36492035957,75574.91704004916
636,2015-10,female,7.2,54.0,12139.548484110604,65244.664805761364
636,2015-11,female,7.2,54.0,8270.654755231,62937.305377246084
636,2015-12,female,7.2,54.0,8234.835271316864,75009.16184514975
637,2015-01,M,3.0,53.0,8312.630672717052,90103.75869889138
637,2015-02,M,3.0,53.0,8248.669619630047,46377.9834642777
637,2015-03,M,3.0,53.0,7480.285169485604,47022.350822683424
637,2015-04,M,3.0,53.0,10451.749098923541,67967.65343888145
637,2015-05,M,3.0,53.0,6272.418921212292,41021.8414008347
637,2015-06,M,3.0,53.0,10530.057668085037,159658.5392967208
637,2015-07,M,3.0,53.0,7035.334867090088,71940.78785598569
637,2015-08,M,3.0,53.0,6478.503948133089,35230.802469286085
637,2015-09,M,3.0,53.0,13026.658210629446,103051.4993177343
637,2015-10,M,3.0,53.0,9415.633898932054,75453.72878254544
637,2015-11,M,3.0,53.0,2497.611406207572,20644.339035955232
637,2015-11,M,3.0,54.0,5191.4987669110615,54533.6405651381
637,2015-12,M,3.0,54.0,9799.38778574966,59018.75294103393
638,2015-01,M,9.4,52.0,9206.96271917227,71266.14222688587
638,2015-02,M,9.4,52.0,8820.499746041594,93577.61437636065
638,2015-03,M,9.4,52.0,9310.469035887696,42558.16771384924
638,2015-04,M,9.4,52.0,11192.214507121467,73683.56397486785
638,2015-05,M,9.4,52.0,8823.411943942292,53443.24948962652
638,2015-06,M,9.4,52.0,2930.7045531145477,19691.983994874303
638,2015-06,M,9.4,53.0,3150.11081602851,35999.04616317874
638,2015-07,M,9.4,53.0,7977.148986275877,40468.73013965723
638,2015-08,M,9.4,53.0,8925.166008731045,54286.9571440222
638,2015-09,M,9.4,53.0,8400.28253961091,73583.73353011107
638,2015-10,M,9.4,53.0,4871.48251777338,58181.27499263868
638,2015-11,M,9.4,53.0,8720.463982410827,52862.45712344267
638,2015-12,M,9.4,53.0,7253.139129396375,79284.03067934955
639,2015-01,M,9.2,39.0,7310.513402948052,53062.33620663081
639,2015-02,M,9.2,39.0,9157.760891295815,71658.17192917
639,2015-03,M,9.2,39.0,7240.28643984382,66025.97440982786
639,2015-03,M,9.2,40.0,1442.8806038298965,14530.122445167266
639,2015-04,M,9.2,40.0,8570.33073084133,51819.82818267955
639,2015-05,M,9.2,40.0,14117.627824359346,142097.4895867225
639,2015-06,M,9.2,40.0,11972.567839365836,114795.34463965938
639,2015-07,M,9.2,40.0,5523.640732830195,54585.9135063841
639,2015-08,M,9.2,40.0,15067.877779731947,110126.64851970441
639,2015-09,M,9.2,40.0,10287.768094622828,81586.75834910372
639,2015-10,M,9.2,40.0,8774.348080715787,78099.46030487516
639,2015-11,M,9.2,40.0,8164.22528346059,61938.60374485252
639,2015-12,M,9.2,40.0,9198.542641016791,120204.84683544535
640,2015-01,U,9.2,54.0,9751.639811397527,73147.27170928272
640,2015-02,U,9.2,54.0,8366.132494573418,72123.85291721443
640,2015-03,U,9.2,54.0,7895.105306203395,63550.52967714725
640,2015-04,U,9.2,54.0,7924.503270791673,65598.14033117742
640,2015-05,U,9.2,54.0,7489.97175359477,66583.29390618321
640,2015-06,U,9.2,54.0,7524.732140963824,41992.68336641897
640,2015-07,U,9.2,54.0,4201.831944518885,55954.50057953211
640,2015-07,U,9.2,55.0,7254.945680203289,64179.241085656875
640,2015-08,U,9.2,55.0,6234.323525230881,42437.703793276916
640,2015-09,U,9.2,55.0,7371.273967323053,71239.78391822465
640,2015-10,U,9.2,55.0,6746.411056887449,56633.97116698042
640,2015-11,U,9.2,55.0,8083.723882931175,61628.08270037664
640,2015-12,U,9.2,55.0,5680.52070610164,41445.405401693875
641,2015-01,M,11.0,23.0,10066.216265379551,58404.578551828934
641,2015-02,M,11.0,23.0,9495.427349570024,120282.1600057437
641,2015-03,M,11.0,23.0,7704.928175370863,80481.75254843252
641,2015-04,M,11.0,23.0,8876.980255897719,59309.502067191184
641,2015-05,M,11.0,23.0,9647.265794909312,56495.895349595026
641,2015-06,M,11.0,23.0,9797.929866250766,51529.697363416904
641,2015-07,M,11.0,23.0,7943.998249200973,136130.9525857241
641,2015-08,M,11.0,23.0,8136.217258983258,85558.55631318082
641,2015-09,M,11.0,23.0,626.8148475090926,7733.280609819585
641,2015-09,M,11.0,24.0,5615.5338150034495,45403.087376985095
641,2015-10,M,11.0,24.0,10159.193758595979,45756.62474739167
641,2015-11,M,11.0,24.0,8195.782441750389,37277.903298918754
641,2015-12,M,11.0,24.0,10374.642889907553,75290.45058436976
642,2015-01,M,8.4,33.0,5903.4402723382045,54940.30049142634
642,2015-02,M,8.4,33.0,9100.485193460638,63479.20280692103
642,2015-03,M,8.4,33.0,10536.69331609867,83500.0457450714
642,2015-04,M,8.4,33.0,6990.082010654745,46394.49143714056
642,2015-05,M,8.4,33.0,7603.419052535854,62170.54862136331
642,2015-06,M,8.4,33.0,6180.523241819564,45753.627427062325
642,2015-07,M,8.4,33.0,8121.34596698421,78090.24758504806
642,2015-08,M,8.4,33.0,8875.928038175161,68587.22666635264
642,2015-09,M,8.4,33.0,10084.133861431425,109266.64537334889
642,2015-10,M,8.4,33.0,8147.485047818815,55967.30535759729
642,2015-11,M,8.4,33.0,6835.0445842676545,46732.11363581558
642,2015-11,M,8.4,34.0,653.5946361373329,5242.318438499147
642,2015-12,M,8.4,34.0,6185.489916065319,38247.45436202184
643,2015-01,M,16.0,25.0,6355.8464390849995,39972.9116157701
643,2015-02,M,16.0,25.0,9796.33534468819,63313.64882295995
643,2015-03,M,16.0,25.0,9170.943149473916,47257.38221983456
643,2015-04,M,16.0,25.0,9239.039591883895,65740.58382281341
643,2015-05,M,16.0,25.0,7700.29380274352,53116.41947533344
643,2015-06,M,16.0,25.0,9969.51764060782,61084.52170184304
643,2015-07,M,16.0,25.0,5182.102326113174,40137.61697062157
643,2015-07,M,16.0,26.0,4537.439179202337,122384.52653427469
643,2015-08,M,16.0,26.0,8742.552265933338,55972.33315464582
643,2015-09,M,16.0,26.0,6722.196121908043,34355.44236002037
643,2015-10,M,16.0,26.0,9290.694189814865,75658.88094079433
643,2015-11,M,16.0,26.0,9396.30353157479,58052.67473609317
643,2015-12,M,16.0,26.0,9531.938326751504,104166.40992011117
644,2015-01,M,5.4,49.0,5665.485730983929,41853.639895135915
644,2015-02,M,5.4,49.0,7552.342894860332,78496.62548937034
644,2015-03,M,5.4,49.0,3987.410712652335,51187.78916970591
644,2015-03,M,5.4,50.0,4523.180404355796,25311.801890402192
644,2015-04,M,5.4,50.0,9258.141973970698,83977.41181600788
644,2015-05,M,5.4,50.0,9320.962351922162,67179.46716816018
644,2015-06,M,5.4,50.0,7720.47010189925,52512.72810837735
644,2015-07,M,5.4,50.0,11922.597990927272,101490.66411275801
644,2015-08,M,5.4,50.0,7727.1746342444485,54157.9748126722
644,2015-09,M,5.4,50.0,8061.782261121076,74488.74585162933
644,2015-10,M,5.4,50.0,10125.597220152671,58618.77860947496
644,2015-11,M,5.4,50.0,7980.2524361942815,46257.767506933145
644,2015-12,M,5.4,50.0,7448.053227885233,52402.024306692394
645,2015-01,M,2.3,42.0,10063.781927399395,61011.303127330866
645,2015-02,M,2.3,42.0,8537.899903613226,61498.74355829314
645,2015-03,M,2.3,42.0,8210.501501128803,49780.767201448405
645,2015-04,M,2.3,42.0,8633.531423174714,44307.786708647414
645,2015-05,M,2.3,42.0,13102.312688617692,89677.02018649243
645,2015-06,M,2.3,42.0,8558.893051410341,73072.99902047089
645,2015-07,M,2.3,42.0,7222.629694851803,55861.7495958424
645,2015-08,M,2.3,42.0,6956.849849811097,43496.84014815227
645,2015-09,M,2.3,42.0,6864.441126159636,53943.77644038334
645,2015-10,M,2.3,42.0,7249.499701217338,63499.3240539353
645,2015-11,M,2.3,42.0,633.8470711649742,2501.5412134949224
645,2015-11,M,2.3,43.0,9358.705068105412,61115.37372324268
645,2015-12,M,2.3,43.0,7907.849807442035,59560.71239371378
646,2015-01,M,10.2,25.0,8098.39861180881,62337.958963898884
646,2015-02,M,10.2,25.0,7194.675522373314,55766.732170496885
646,2015-03,M,10.2,25.0,6849.089572641768,44023.6539406899
646,2015-04,M,10.2,25.0,10474.230553686233,66550.60637678682
646,2015-05,M,10.2,25.0,6913.199823830557,73020.43768041194
646,2015-06,M,10.2,25.0,11355.750700542936,79131.89556244526
646,2015-07,M,10.2,25.0,10777.99675828995,177413.4314145224
646,2015-08,M,10.2,25.0,7271.994275985132,58469.865291288326
646,2015-09,M,10.2,25.0,7022.058428657297,61551.01684075089
646,2015-10,M,10.2,25.0,6305.593508601782,31350.151125529585
646,2015-11,M,10.2,25.0,2942.1950317144724,15412.754345952262
646,2015-11,M,10.2,26.0,5494.278379874537,35750.17397082227
646,2015-12,M,10.2,26.0,11574.42704467687,102027.80807655181
647,2015-01,F,11.7,52.0,221.93292628009,2203.205026025731
647,2015-01,F,11.7,53.0,10940.762579919889,48263.5913212205
647,2015-02,F,11.7,53.0,6455.17844486285,55220.01565656157
647,2015-03,F,11.7,53.0,9015.30878794795,84839.5763877496
647,2015-04,F,11.7,53.0,8308.075283502792,70329.35227197855
647,2015-05,F,11.7,53.0,9093.355789579813,61239.39382634788
647,2015-06,F,11.7,53.0,7266.336491903657,42853.92929120043
